2016-11-15 10:52:55 800 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：plate9=蓝,黄,白,黑, ,挂,试,临,学,通
2016-11-15 10:52:55 800 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLane.properties：ttfPath=ttf/宋体.ttc
2016-11-15 10:52:55 801 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneComm.properties：ETC=COM4,115200,7,2,1,1,1
2016-11-15 10:52:55 801 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：ChEnInterval=500
2016-11-15 10:52:55 801 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：CicmPinWait=60
2016-11-15 10:52:55 801 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：MIFARE014_INTERVAL=1000
2016-11-15 10:52:55 820 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：XasCicmInterval=1000
2016-11-15 10:52:55 820 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：XasCicmOrders=0A5330303031310D,0A5330303131310D,0A5330313031310D,0A5330313131310D,0A5331303031310D,0A5331303131310D,0A5331313031310D,0A5331313131310D
2016-11-15 10:52:55 820 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：XaxCicmResendMax=3
2016-11-15 10:52:55 821 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：autoAudioInterval1=5
2016-11-15 10:52:55 821 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：autoAudioInterval2=10
2016-11-15 10:52:55 821 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：autoBackAlertInterval=5
2016-11-15 10:52:55 821 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：autoBackDetectInterval=5
2016-11-15 10:52:55 821 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：autoClassInterval=5
2016-11-15 10:52:55 821 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：autoPlateInterva11=15
2016-11-15 10:52:55 822 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：autoPlateInterva12=2
2016-11-15 10:52:55 822 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：collectMoney=0,5,10,15
2016-11-15 10:52:55 822 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：collectRoad=机场高速
2016-11-15 10:52:55 822 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：etcExitInterval=10
2016-11-15 10:52:55 822 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：expiresLogDays=365
2016-11-15 10:52:55 822 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：getEntIMGInterval=10000
2016-11-15 10:52:55 822 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：heartBeatInterval=2000
2016-11-15 10:52:55 823 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：ioCardDiTime=100
2016-11-15 10:52:55 823 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：ioCardDoTime=100
2016-11-15 10:52:55 823 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：lanePcInfoInterval=60
2016-11-15 10:52:55 823 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：lprInterval=1
2016-11-15 10:52:55 823 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：lprPlateImgBufferSize=50
2016-11-15 10:52:55 823 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：lprPlateNumBufferSize=20
2016-11-15 10:52:55 824 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：lprPlateReg=^[京渝沪津湘皖闽甘云贵琼冀黑豫鄂苏赣吉辽青陕鲁晋川粤浙桂蒙宁藏新警消边广北南山兰成济军海空港澳使领境测挂水电林试临学通A-Z]{1}[A-Z0-9]{1}[京渝沪津湘皖闽甘云贵琼冀黑豫鄂苏赣吉辽青陕鲁晋川粤浙桂蒙宁藏新警消边广北南山兰成济军海空港澳使领境测挂水电林试临学通]{0,1}[A-Z0-9]{4}[A-Z0-9警消边广北南山兰成济军海空港澳使领境测挂水电林试临学通超]{1}$
2016-11-15 10:52:55 838 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：lprSleepInterval=200
2016-11-15 10:52:55 838 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：m1QueryInterval=500
2016-11-15 10:52:55 838 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：maxImgSocketCnt=10
2016-11-15 10:52:55 838 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：maxMonitorCnt=10
