OfficiCardNo	OfficiCardType	status	VehPlate	FreeType	FreeRoadList	Version	StartTime	EndTime	Spare
021105	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021113	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021121	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021139	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021147	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021154	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021162	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021170	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021188	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021196	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021204	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021212	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021220	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021238	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021246	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021253	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021261	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021279	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021287	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021295	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021303	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021311	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021329	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021337	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021345	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021352	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021360	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021378	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021386	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021394	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021402	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021410	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021428	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021436	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021444	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021451	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021469	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021477	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021485	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021493	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021501	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021519	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021527	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021535	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021543	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021550	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021568	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021576	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021584	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021592	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021600	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021618	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021626	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021634	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021642	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021659	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021667	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021675	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021683	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021691	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021709	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021717	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021725	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021733	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021741	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021758	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021766	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021774	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021782	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021790	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021808	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021816	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021824	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021832	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021840	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021857	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021865	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021873	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021881	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021899	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021907	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021915	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021923	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021931	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021949	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021956	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021964	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021972	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021980	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
021998	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022004	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022012	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022020	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022038	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022046	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022053	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022061	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022079	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022087	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022095	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022103	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022111	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022129	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022137	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022145	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022152	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022160	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022178	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022186	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022194	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022202	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022210	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022228	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022236	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022244	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022251	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022269	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022277	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022285	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022293	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022301	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022319	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022327	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022335	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022343	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022350	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022368	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022376	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022384	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022392	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022400	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022418	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022426	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022434	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022442	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022459	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022467	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022475	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022483	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022491	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022509	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022517	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022525	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022533	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022541	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022558	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022566	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022574	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022582	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022590	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022608	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022616	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022624	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022632	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022640	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022657	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022665	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022673	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022681	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022699	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022707	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022715	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022723	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022731	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022749	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022756	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022764	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022772	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022780	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022798	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022806	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022814	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022822	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022830	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022848	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022855	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022863	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022871	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022889	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022897	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022905	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022913	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022921	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022939	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022947	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022954	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022962	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022970	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022988	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
022996	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023002	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023010	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023028	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023036	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023044	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023051	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023069	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023077	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023085	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023093	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023101	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023119	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023127	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023135	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023143	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023150	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023168	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023176	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023184	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023192	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023200	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023218	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023226	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023234	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023242	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023259	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023267	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023275	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023283	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023291	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023309	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023317	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023325	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023333	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023341	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023358	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023366	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023374	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023382	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023390	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023408	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023416	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023424	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023432	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023440	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023457	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023465	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023473	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023481	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023499	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023507	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023515	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023523	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023531	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023549	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023556	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023564	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023572	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023580	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023598	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023606	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023614	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023622	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023630	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023648	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023655	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023663	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023671	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023689	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023697	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023705	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023713	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023721	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023739	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023747	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023754	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023762	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023770	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023788	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023796	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023804	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023812	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023820	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023838	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023846	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023853	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023861	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023879	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023887	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023895	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023903	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023911	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023929	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023937	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023945	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023952	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023960	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023978	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023986	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
023994	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
024000	1	1		0		351	2014-12-12 00:00:00.000	2010-06-30 23:59:59.000	
205278	1	1		0		351	2014-12-12 00:00:00.000	2020-06-30 23:59:59.000	
