EnRoadId	EnStationId	ExRoadId	ExStationId	VehType	PassType	PassRoadUniqueId	RoadUniqueIdForBridge	PassBridgeId	Miles	Distance	Version	RoadStdVer	BridgeExtVer	TravelTime	StartTime	Spare1	Spare2	Spare3	Spare4
20	32	49	14	2	1	11	0	0	39.444	239.329	13	13	13	0	2016-04-28 00:00:00				
20	32	49	14	2	1	21	0	0	1.614	239.329	13	13	13	0	2016-04-28 00:00:00				
20	32	49	14	2	1	29	0	0	9.227	239.329	13	13	13	0	2016-04-28 00:00:00				
20	32	49	14	2	1	43	0	0	11.348	239.329	13	13	13	0	2016-04-28 00:00:00				
20	33	49	14	2	1	4	0	0	8.848	251.369	13	13	13	0	2016-04-28 00:00:00				
20	33	49	14	2	1	7	0	0	168.848	251.369	13	13	13	0	2016-04-28 00:00:00				
20	33	49	14	2	1	11	0	0	51.484	251.369	13	13	13	0	2016-04-28 00:00:00				
20	33	49	14	2	1	21	0	0	1.614	251.369	13	13	13	0	2016-04-28 00:00:00				
20	33	49	14	2	1	29	0	0	9.227	251.369	13	13	13	0	2016-04-28 00:00:00				
20	33	49	14	2	1	43	0	0	11.348	251.369	13	13	13	0	2016-04-28 00:00:00				
20	34	49	14	2	1	4	0	0	8.848	260.393	13	13	13	0	2016-04-28 00:00:00				
20	34	49	14	2	1	7	0	0	168.848	260.393	13	13	13	0	2016-04-28 00:00:00				
20	34	49	14	2	1	11	0	0	60.508	260.393	13	13	13	0	2016-04-28 00:00:00				
20	34	49	14	2	1	21	0	0	1.614	260.393	13	13	13	0	2016-04-28 00:00:00				
20	34	49	14	2	1	29	0	0	9.227	260.393	13	13	13	0	2016-04-28 00:00:00				
20	34	49	14	2	1	43	0	0	11.348	260.393	13	13	13	0	2016-04-28 00:00:00				
20	35	49	14	2	1	4	0	0	8.848	287.794	13	13	13	0	2016-04-28 00:00:00				
20	35	49	14	2	1	7	0	0	168.848	287.794	13	13	13	0	2016-04-28 00:00:00				
20	35	49	14	2	1	11	0	0	87.909	287.794	13	13	13	0	2016-04-28 00:00:00				
20	35	49	14	2	1	21	0	0	1.614	287.794	13	13	13	0	2016-04-28 00:00:00				
20	35	49	14	2	1	29	0	0	9.227	287.794	13	13	13	0	2016-04-28 00:00:00				
20	35	49	14	2	1	43	0	0	11.348	287.794	13	13	13	0	2016-04-28 00:00:00				
20	36	49	14	2	1	4	0	0	8.848	304.351	13	13	13	0	2016-04-28 00:00:00				
20	36	49	14	2	1	7	0	0	168.848	304.351	13	13	13	0	2016-04-28 00:00:00				
20	36	49	14	2	1	11	0	0	104.466	304.351	13	13	13	0	2016-04-28 00:00:00				
20	36	49	14	2	1	21	0	0	1.614	304.351	13	13	13	0	2016-04-28 00:00:00				
20	36	49	14	2	1	29	0	0	9.227	304.351	13	13	13	0	2016-04-28 00:00:00				
20	36	49	14	2	1	43	0	0	11.348	304.351	13	13	13	0	2016-04-28 00:00:00				
20	37	49	14	2	1	4	0	0	8.848	328.989	13	13	13	0	2016-04-28 00:00:00				
20	37	49	14	2	1	7	0	0	168.848	328.989	13	13	13	0	2016-04-28 00:00:00				
20	37	49	14	2	1	11	0	0	129.104	328.989	13	13	13	0	2016-04-28 00:00:00				
20	37	49	14	2	1	21	0	0	1.614	328.989	13	13	13	0	2016-04-28 00:00:00				
20	37	49	14	2	1	29	0	0	9.227	328.989	13	13	13	0	2016-04-28 00:00:00				
20	37	49	14	2	1	43	0	0	11.348	328.989	13	13	13	0	2016-04-28 00:00:00				
20	38	49	14	2	1	4	0	0	8.848	335.257	13	13	13	0	2016-04-28 00:00:00				
20	38	49	14	2	1	7	0	0	168.848	335.257	13	13	13	0	2016-04-28 00:00:00				
20	38	49	14	2	1	11	0	0	135.372	335.257	13	13	13	0	2016-04-28 00:00:00				
20	38	49	14	2	1	21	0	0	1.614	335.257	13	13	13	0	2016-04-28 00:00:00				
20	38	49	14	2	1	29	0	0	9.227	335.257	13	13	13	0	2016-04-28 00:00:00				
20	38	49	14	2	1	43	0	0	11.348	335.257	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	1	4	0	0	8.848	302.397	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	1	7	0	0	168.848	302.397	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	1	11	0	0	96.075	302.397	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	1	12	0	0	6.437	302.397	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	1	21	0	0	1.614	302.397	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	1	29	0	0	9.227	302.397	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	1	43	0	0	11.348	302.397	13	13	13	0	2016-04-28 00:00:00				
22	1	49	14	2	2	0	12	4	1	302.397	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	1	4	0	0	8.848	315.87	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	1	7	0	0	168.848	315.87	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	1	11	0	0	96.075	315.87	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	1	12	0	0	19.91	315.87	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	1	21	0	0	1.614	315.87	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	1	29	0	0	9.227	315.87	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	1	43	0	0	11.348	315.87	13	13	13	0	2016-04-28 00:00:00				
22	2	49	14	2	2	0	12	4	1	315.87	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	1	4	0	0	8.848	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	1	7	0	0	168.848	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	1	11	0	0	96.075	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	1	12	0	0	39.2209	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	1	21	0	0	1.614	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	1	29	0	0	9.227	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	1	43	0	0	11.348	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	2	0	12	4	1	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	3	49	14	2	2	0	12	9	1	335.1809	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	4	0	0	8.848	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	7	0	0	119.249	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	12	0	0	6.865	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	18	0	0	33.758	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	21	0	0	1.614	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	29	0	0	9.227	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	43	0	0	11.348	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	45	0	0	98.0506	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	4	49	14	2	1	46	0	0	41.449	330.4086	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	4	0	0	8.848	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	7	0	0	119.249	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	12	0	0	14.6408	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	18	0	0	33.758	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	21	0	0	1.614	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	29	0	0	9.227	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	43	0	0	11.348	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	45	0	0	98.0506	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	5	49	14	2	1	46	0	0	41.449	338.1844	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	4	0	0	8.848	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	7	0	0	119.249	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	12	0	0	36.722	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	18	0	0	33.758	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	21	0	0	1.614	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	29	0	0	9.227	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	43	0	0	11.348	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	45	0	0	98.0506	360.2656	13	13	13	0	2016-04-28 00:00:00				
22	6	49	14	2	1	46	0	0	41.449	360.2656	13	13	13	0	2016-04-28 00:00:00				
24	1	49	14	2	1	13	0	0	9.719	42.2429	13	13	13	0	2016-04-28 00:00:00				
24	1	49	14	2	1	29	0	0	32.5239	42.2429	13	13	13	0	2016-04-28 00:00:00				
24	2	49	14	2	1	13	0	0	1.582	34.1059	13	13	13	0	2016-04-28 00:00:00				
24	2	49	14	2	1	29	0	0	32.5239	34.1059	13	13	13	0	2016-04-28 00:00:00				
24	3	49	14	2	1	13	0	0	1.243	18.3419	13	13	13	0	2016-04-28 00:00:00				
24	3	49	14	2	1	29	0	0	17.0989	18.3419	13	13	13	0	2016-04-28 00:00:00				
24	4	49	14	2	1	13	0	0	5.362	22.4609	13	13	13	0	2016-04-28 00:00:00				
24	4	49	14	2	1	29	0	0	17.0989	22.4609	13	13	13	0	2016-04-28 00:00:00				
24	5	49	14	2	1	13	0	0	9.554	26.6529	13	13	13	0	2016-04-28 00:00:00				
24	5	49	14	2	1	29	0	0	17.0989	26.6529	13	13	13	0	2016-04-28 00:00:00				
25	1	49	14	2	1	14	0	0	7.7435	55.5405	13	13	13	0	2016-04-28 00:00:00				
25	1	49	14	2	1	29	0	0	9.227	55.5405	13	13	13	0	2016-04-28 00:00:00				
25	1	49	14	2	1	43	0	0	38.57	55.5405	13	13	13	0	2016-04-28 00:00:00				
25	2	49	14	2	1	14	0	0	20.842	68.639	13	13	13	0	2016-04-28 00:00:00				
25	2	49	14	2	1	29	0	0	9.227	68.639	13	13	13	0	2016-04-28 00:00:00				
25	2	49	14	2	1	43	0	0	38.57	68.639	13	13	13	0	2016-04-28 00:00:00				
25	3	49	14	2	1	14	0	0	29.1975	76.9945	13	13	13	0	2016-04-28 00:00:00				
25	3	49	14	2	1	29	0	0	9.227	76.9945	13	13	13	0	2016-04-28 00:00:00				
25	3	49	14	2	1	43	0	0	38.57	76.9945	13	13	13	0	2016-04-28 00:00:00				
25	4	49	14	2	1	14	0	0	48.8344	96.6314	13	13	13	0	2016-04-28 00:00:00				
25	4	49	14	2	1	29	0	0	9.227	96.6314	13	13	13	0	2016-04-28 00:00:00				
25	4	49	14	2	1	43	0	0	38.57	96.6314	13	13	13	0	2016-04-28 00:00:00				
25	5	49	14	2	1	14	0	0	62.9884	110.7854	13	13	13	0	2016-04-28 00:00:00				
25	5	49	14	2	1	29	0	0	9.227	110.7854	13	13	13	0	2016-04-28 00:00:00				
25	5	49	14	2	1	43	0	0	38.57	110.7854	13	13	13	0	2016-04-28 00:00:00				
25	6	49	14	2	1	14	0	0	73.5198	121.3168	13	13	13	0	2016-04-28 00:00:00				
25	6	49	14	2	1	29	0	0	9.227	121.3168	13	13	13	0	2016-04-28 00:00:00				
25	6	49	14	2	1	43	0	0	38.57	121.3168	13	13	13	0	2016-04-28 00:00:00				
25	7	49	14	2	1	14	0	0	91.665	139.462	13	13	13	0	2016-04-28 00:00:00				
25	7	49	14	2	1	29	0	0	9.227	139.462	13	13	13	0	2016-04-28 00:00:00				
25	7	49	14	2	1	43	0	0	38.57	139.462	13	13	13	0	2016-04-28 00:00:00				
25	8	49	14	2	1	14	0	0	105.7471	153.5441	13	13	13	0	2016-04-28 00:00:00				
25	8	49	14	2	1	29	0	0	9.227	153.5441	13	13	13	0	2016-04-28 00:00:00				
25	8	49	14	2	1	43	0	0	38.57	153.5441	13	13	13	0	2016-04-28 00:00:00				
25	11	49	14	2	1	14	0	0	110.0236	229.9281	13	13	13	0	2016-04-28 00:00:00				
25	11	49	14	2	1	15	0	0	45.242	229.9281	13	13	13	0	2016-04-28 00:00:00				
25	11	49	14	2	1	29	0	0	9.227	229.9281	13	13	13	0	2016-04-28 00:00:00				
25	11	49	14	2	1	30	0	0	26.8655	229.9281	13	13	13	0	2016-04-28 00:00:00				
25	11	49	14	2	1	43	0	0	38.57	229.9281	13	13	13	0	2016-04-28 00:00:00				
25	12	49	14	2	1	14	0	0	110.0236	219.8371	13	13	13	0	2016-04-28 00:00:00				
25	12	49	14	2	1	15	0	0	35.151	219.8371	13	13	13	0	2016-04-28 00:00:00				
25	12	49	14	2	1	29	0	0	9.227	219.8371	13	13	13	0	2016-04-28 00:00:00				
25	12	49	14	2	1	30	0	0	26.8655	219.8371	13	13	13	0	2016-04-28 00:00:00				
25	12	49	14	2	1	43	0	0	38.57	219.8371	13	13	13	0	2016-04-28 00:00:00				
25	13	49	14	2	1	14	0	0	110.0236	206.0151	13	13	13	0	2016-04-28 00:00:00				
25	13	49	14	2	1	15	0	0	21.329	206.0151	13	13	13	0	2016-04-28 00:00:00				
25	13	49	14	2	1	29	0	0	9.227	206.0151	13	13	13	0	2016-04-28 00:00:00				
25	13	49	14	2	1	30	0	0	26.8655	206.0151	13	13	13	0	2016-04-28 00:00:00				
25	13	49	14	2	1	43	0	0	38.57	206.0151	13	13	13	0	2016-04-28 00:00:00				
25	14	49	14	2	1	14	0	0	110.0236	195.9621	13	13	13	0	2016-04-28 00:00:00				
25	14	49	14	2	1	15	0	0	11.276	195.9621	13	13	13	0	2016-04-28 00:00:00				
25	14	49	14	2	1	29	0	0	9.227	195.9621	13	13	13	0	2016-04-28 00:00:00				
25	14	49	14	2	1	30	0	0	26.8655	195.9621	13	13	13	0	2016-04-28 00:00:00				
25	14	49	14	2	1	43	0	0	38.57	195.9621	13	13	13	0	2016-04-28 00:00:00				
26	1	49	14	2	1	16	0	0	24.67	263.099	13	13	13	0	2016-04-28 00:00:00				
26	1	49	14	2	1	21	0	0	217.854	263.099	13	13	13	0	2016-04-28 00:00:00				
26	1	49	14	2	1	29	0	0	9.227	263.099	13	13	13	0	2016-04-28 00:00:00				
26	1	49	14	2	1	43	0	0	11.348	263.099	13	13	13	0	2016-04-28 00:00:00				
26	2	49	14	2	1	16	0	0	41.025	279.454	13	13	13	0	2016-04-28 00:00:00				
26	2	49	14	2	1	21	0	0	217.854	279.454	13	13	13	0	2016-04-28 00:00:00				
26	2	49	14	2	1	29	0	0	9.227	279.454	13	13	13	0	2016-04-28 00:00:00				
26	2	49	14	2	1	43	0	0	11.348	279.454	13	13	13	0	2016-04-28 00:00:00				
26	4	49	14	2	1	16	0	0	70.239	308.668	13	13	13	0	2016-04-28 00:00:00				
26	4	49	14	2	1	21	0	0	217.854	308.668	13	13	13	0	2016-04-28 00:00:00				
26	4	49	14	2	1	29	0	0	9.227	308.668	13	13	13	0	2016-04-28 00:00:00				
26	4	49	14	2	1	43	0	0	11.348	308.668	13	13	13	0	2016-04-28 00:00:00				
26	5	49	14	2	1	16	0	0	96.375	334.804	13	13	13	0	2016-04-28 00:00:00				
26	5	49	14	2	1	21	0	0	217.854	334.804	13	13	13	0	2016-04-28 00:00:00				
26	5	49	14	2	1	29	0	0	9.227	334.804	13	13	13	0	2016-04-28 00:00:00				
26	5	49	14	2	1	43	0	0	11.348	334.804	13	13	13	0	2016-04-28 00:00:00				
26	7	49	14	2	1	16	0	0	136.981	375.41	13	13	13	0	2016-04-28 00:00:00				
26	7	49	14	2	1	21	0	0	217.854	375.41	13	13	13	0	2016-04-28 00:00:00				
26	7	49	14	2	1	29	0	0	9.227	375.41	13	13	13	0	2016-04-28 00:00:00				
26	7	49	14	2	1	43	0	0	11.348	375.41	13	13	13	0	2016-04-28 00:00:00				
26	7	49	14	2	2	0	16	10	1	375.41	13	13	13	0	2016-04-28 00:00:00				
26	8	49	14	2	1	16	0	0	156.75	398.877	13	13	13	0	2016-04-28 00:00:00				
26	8	49	14	2	1	17	0	0	3.698	398.877	13	13	13	0	2016-04-28 00:00:00				
26	8	49	14	2	1	21	0	0	217.854	398.877	13	13	13	0	2016-04-28 00:00:00				
26	8	49	14	2	1	29	0	0	9.227	398.877	13	13	13	0	2016-04-28 00:00:00				
26	8	49	14	2	1	43	0	0	11.348	398.877	13	13	13	0	2016-04-28 00:00:00				
26	8	49	14	2	2	0	16	10	1	398.877	13	13	13	0	2016-04-28 00:00:00				
28	1	49	14	2	1	16	0	0	156.25	415.779	13	13	13	0	2016-04-28 00:00:00				
28	1	49	14	2	1	17	0	0	19.05	415.779	13	13	13	0	2016-04-28 00:00:00				
28	1	49	14	2	1	21	0	0	217.854	415.779	13	13	13	0	2016-04-28 00:00:00				
28	1	49	14	2	1	29	0	0	9.227	415.779	13	13	13	0	2016-04-28 00:00:00				
28	1	49	14	2	1	43	0	0	11.348	415.779	13	13	13	0	2016-04-28 00:00:00				
28	1	49	14	2	1	57	0	0	2.05	415.779	13	13	13	0	2016-04-28 00:00:00				
28	1	49	14	2	2	0	16	10	1	415.779	13	13	13	0	2016-04-28 00:00:00				
28	2	49	14	2	1	16	0	0	156.25	417.183	13	13	13	0	2016-04-28 00:00:00				
28	2	49	14	2	1	17	0	0	22.504	417.183	13	13	13	0	2016-04-28 00:00:00				
28	2	49	14	2	1	21	0	0	217.854	417.183	13	13	13	0	2016-04-28 00:00:00				
28	2	49	14	2	1	29	0	0	9.227	417.183	13	13	13	0	2016-04-28 00:00:00				
28	2	49	14	2	1	43	0	0	11.348	417.183	13	13	13	0	2016-04-28 00:00:00				
28	2	49	14	2	2	0	16	10	1	417.183	13	13	13	0	2016-04-28 00:00:00				
28	3	49	14	2	1	16	0	0	156.25	435.945	13	13	13	0	2016-04-28 00:00:00				
28	3	49	14	2	1	17	0	0	41.266	435.945	13	13	13	0	2016-04-28 00:00:00				
28	3	49	14	2	1	21	0	0	217.854	435.945	13	13	13	0	2016-04-28 00:00:00				
28	3	49	14	2	1	29	0	0	9.227	435.945	13	13	13	0	2016-04-28 00:00:00				
28	3	49	14	2	1	43	0	0	11.348	435.945	13	13	13	0	2016-04-28 00:00:00				
28	3	49	14	2	2	0	16	10	1	435.945	13	13	13	0	2016-04-28 00:00:00				
28	5	49	14	2	1	16	0	0	156.25	470.0775	13	13	13	0	2016-04-28 00:00:00				
28	5	49	14	2	1	17	0	0	75.3985	470.0775	13	13	13	0	2016-04-28 00:00:00				
28	5	49	14	2	1	21	0	0	217.854	470.0775	13	13	13	0	2016-04-28 00:00:00				
28	5	49	14	2	1	29	0	0	9.227	470.0775	13	13	13	0	2016-04-28 00:00:00				
28	5	49	14	2	1	43	0	0	11.348	470.0775	13	13	13	0	2016-04-28 00:00:00				
28	5	49	14	2	2	0	16	10	1	470.0775	13	13	13	0	2016-04-28 00:00:00				
28	6	49	14	2	1	16	0	0	156.25	487.337	13	13	13	0	2016-04-28 00:00:00				
28	6	49	14	2	1	17	0	0	92.658	487.337	13	13	13	0	2016-04-28 00:00:00				
28	6	49	14	2	1	21	0	0	217.854	487.337	13	13	13	0	2016-04-28 00:00:00				
28	6	49	14	2	1	29	0	0	9.227	487.337	13	13	13	0	2016-04-28 00:00:00				
28	6	49	14	2	1	43	0	0	11.348	487.337	13	13	13	0	2016-04-28 00:00:00				
28	6	49	14	2	2	0	16	10	1	487.337	13	13	13	0	2016-04-28 00:00:00				
30	52	49	14	2	1	4	0	0	8.848	156.206	13	13	13	0	2016-04-28 00:00:00				
30	52	49	14	2	1	7	0	0	119.249	156.206	13	13	13	0	2016-04-28 00:00:00				
30	52	49	14	2	1	18	0	0	5.92	156.206	13	13	13	0	2016-04-28 00:00:00				
30	52	49	14	2	1	21	0	0	1.614	156.206	13	13	13	0	2016-04-28 00:00:00				
30	52	49	14	2	1	29	0	0	9.227	156.206	13	13	13	0	2016-04-28 00:00:00				
30	52	49	14	2	1	43	0	0	11.348	156.206	13	13	13	0	2016-04-28 00:00:00				
30	53	49	14	2	1	4	0	0	8.848	166.541	13	13	13	0	2016-04-28 00:00:00				
30	53	49	14	2	1	7	0	0	119.249	166.541	13	13	13	0	2016-04-28 00:00:00				
30	53	49	14	2	1	18	0	0	16.255	166.541	13	13	13	0	2016-04-28 00:00:00				
30	53	49	14	2	1	21	0	0	1.614	166.541	13	13	13	0	2016-04-28 00:00:00				
30	53	49	14	2	1	29	0	0	9.227	166.541	13	13	13	0	2016-04-28 00:00:00				
30	53	49	14	2	1	43	0	0	11.348	166.541	13	13	13	0	2016-04-28 00:00:00				
30	54	49	14	2	1	4	0	0	8.848	179.902	13	13	13	0	2016-04-28 00:00:00				
30	54	49	14	2	1	7	0	0	119.249	179.902	13	13	13	0	2016-04-28 00:00:00				
30	54	49	14	2	1	18	0	0	29.616	179.902	13	13	13	0	2016-04-28 00:00:00				
30	54	49	14	2	1	21	0	0	1.614	179.902	13	13	13	0	2016-04-28 00:00:00				
30	54	49	14	2	1	29	0	0	9.227	179.902	13	13	13	0	2016-04-28 00:00:00				
30	54	49	14	2	1	43	0	0	11.348	179.902	13	13	13	0	2016-04-28 00:00:00				
30	55	49	14	2	1	4	0	0	8.848	192.786	13	13	13	0	2016-04-28 00:00:00				
30	55	49	14	2	1	7	0	0	119.249	192.786	13	13	13	0	2016-04-28 00:00:00				
30	55	49	14	2	1	18	0	0	42.5	192.786	13	13	13	0	2016-04-28 00:00:00				
30	55	49	14	2	1	21	0	0	1.614	192.786	13	13	13	0	2016-04-28 00:00:00				
30	55	49	14	2	1	29	0	0	9.227	192.786	13	13	13	0	2016-04-28 00:00:00				
30	55	49	14	2	1	43	0	0	11.348	192.786	13	13	13	0	2016-04-28 00:00:00				
30	56	49	14	2	1	4	0	0	8.848	226.345	13	13	13	0	2016-04-28 00:00:00				
30	56	49	14	2	1	7	0	0	119.249	226.345	13	13	13	0	2016-04-28 00:00:00				
30	56	49	14	2	1	18	0	0	76.059	226.345	13	13	13	0	2016-04-28 00:00:00				
30	56	49	14	2	1	21	0	0	1.614	226.345	13	13	13	0	2016-04-28 00:00:00				
30	56	49	14	2	1	29	0	0	9.227	226.345	13	13	13	0	2016-04-28 00:00:00				
30	56	49	14	2	1	43	0	0	11.348	226.345	13	13	13	0	2016-04-28 00:00:00				
30	57	49	14	2	1	4	0	0	8.848	225.899	13	13	13	0	2016-04-28 00:00:00				
30	57	49	14	2	1	7	0	0	119.249	225.899	13	13	13	0	2016-04-28 00:00:00				
30	57	49	14	2	1	18	0	0	75.613	225.899	13	13	13	0	2016-04-28 00:00:00				
30	57	49	14	2	1	21	0	0	1.614	225.899	13	13	13	0	2016-04-28 00:00:00				
30	57	49	14	2	1	29	0	0	9.227	225.899	13	13	13	0	2016-04-28 00:00:00				
30	57	49	14	2	1	43	0	0	11.348	225.899	13	13	13	0	2016-04-28 00:00:00				
30	58	49	14	2	1	4	0	0	8.848	241.466	13	13	13	0	2016-04-28 00:00:00				
30	58	49	14	2	1	7	0	0	119.249	241.466	13	13	13	0	2016-04-28 00:00:00				
30	58	49	14	2	1	18	0	0	91.18	241.466	13	13	13	0	2016-04-28 00:00:00				
30	58	49	14	2	1	21	0	0	1.614	241.466	13	13	13	0	2016-04-28 00:00:00				
30	58	49	14	2	1	29	0	0	9.227	241.466	13	13	13	0	2016-04-28 00:00:00				
30	58	49	14	2	1	43	0	0	11.348	241.466	13	13	13	0	2016-04-28 00:00:00				
30	59	49	14	2	1	4	0	0	8.848	253.182	13	13	13	0	2016-04-28 00:00:00				
30	59	49	14	2	1	7	0	0	119.249	253.182	13	13	13	0	2016-04-28 00:00:00				
30	59	49	14	2	1	18	0	0	102.896	253.182	13	13	13	0	2016-04-28 00:00:00				
30	59	49	14	2	1	21	0	0	1.614	253.182	13	13	13	0	2016-04-28 00:00:00				
30	59	49	14	2	1	29	0	0	9.227	253.182	13	13	13	0	2016-04-28 00:00:00				
30	59	49	14	2	1	43	0	0	11.348	253.182	13	13	13	0	2016-04-28 00:00:00				
30	60	49	14	2	1	4	0	0	8.848	265.306	13	13	13	0	2016-04-28 00:00:00				
30	60	49	14	2	1	7	0	0	119.249	265.306	13	13	13	0	2016-04-28 00:00:00				
30	60	49	14	2	1	18	0	0	115.02	265.306	13	13	13	0	2016-04-28 00:00:00				
30	60	49	14	2	1	21	0	0	1.614	265.306	13	13	13	0	2016-04-28 00:00:00				
30	60	49	14	2	1	29	0	0	9.227	265.306	13	13	13	0	2016-04-28 00:00:00				
30	60	49	14	2	1	43	0	0	11.348	265.306	13	13	13	0	2016-04-28 00:00:00				
30	61	49	14	2	1	4	0	0	8.848	289.626	13	13	13	0	2016-04-28 00:00:00				
30	61	49	14	2	1	7	0	0	119.249	289.626	13	13	13	0	2016-04-28 00:00:00				
30	61	49	14	2	1	18	0	0	139.34	289.626	13	13	13	0	2016-04-28 00:00:00				
30	61	49	14	2	1	21	0	0	1.614	289.626	13	13	13	0	2016-04-28 00:00:00				
30	61	49	14	2	1	29	0	0	9.227	289.626	13	13	13	0	2016-04-28 00:00:00				
30	61	49	14	2	1	43	0	0	11.348	289.626	13	13	13	0	2016-04-28 00:00:00				
30	62	49	14	2	1	4	0	0	8.848	308.344	13	13	13	0	2016-04-28 00:00:00				
30	62	49	14	2	1	7	0	0	119.249	308.344	13	13	13	0	2016-04-28 00:00:00				
30	62	49	14	2	1	18	0	0	158.058	308.344	13	13	13	0	2016-04-28 00:00:00				
30	62	49	14	2	1	21	0	0	1.614	308.344	13	13	13	0	2016-04-28 00:00:00				
30	62	49	14	2	1	29	0	0	9.227	308.344	13	13	13	0	2016-04-28 00:00:00				
30	62	49	14	2	1	43	0	0	11.348	308.344	13	13	13	0	2016-04-28 00:00:00				
30	63	49	14	2	1	4	0	0	8.848	327.349	13	13	13	0	2016-04-28 00:00:00				
30	63	49	14	2	1	7	0	0	119.249	327.349	13	13	13	0	2016-04-28 00:00:00				
30	63	49	14	2	1	18	0	0	177.063	327.349	13	13	13	0	2016-04-28 00:00:00				
30	63	49	14	2	1	21	0	0	1.614	327.349	13	13	13	0	2016-04-28 00:00:00				
30	63	49	14	2	1	29	0	0	9.227	327.349	13	13	13	0	2016-04-28 00:00:00				
30	63	49	14	2	1	43	0	0	11.348	327.349	13	13	13	0	2016-04-28 00:00:00				
30	64	49	14	2	1	4	0	0	8.848	335.714	13	13	13	0	2016-04-28 00:00:00				
30	64	49	14	2	1	7	0	0	119.249	335.714	13	13	13	0	2016-04-28 00:00:00				
30	64	49	14	2	1	18	0	0	185.428	335.714	13	13	13	0	2016-04-28 00:00:00				
30	64	49	14	2	1	21	0	0	1.614	335.714	13	13	13	0	2016-04-28 00:00:00				
30	64	49	14	2	1	29	0	0	9.227	335.714	13	13	13	0	2016-04-28 00:00:00				
30	64	49	14	2	1	43	0	0	11.348	335.714	13	13	13	0	2016-04-28 00:00:00				
32	1	49	14	2	1	14	0	0	110.0236	398.765	13	13	13	0	2016-04-28 00:00:00				
32	1	49	14	2	1	19	0	0	41.3712	398.765	13	13	13	0	2016-04-28 00:00:00				
32	1	49	14	2	1	29	0	0	9.227	398.765	13	13	13	0	2016-04-28 00:00:00				
32	1	49	14	2	1	30	0	0	60.2376	398.765	13	13	13	0	2016-04-28 00:00:00				
32	1	49	14	2	1	43	0	0	38.57	398.765	13	13	13	0	2016-04-28 00:00:00				
